distribution,geography,category,code,bin_start,bin_end,weighted_pct,cum_pct,unweighted_n
WHoffice_arrival_15min,PacRailMetro,04:30-04:45,,270.0,285.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,04:45-05:00,,285.0,300.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,05:00-05:15,,300.0,315.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,05:15-05:30,,315.0,330.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,05:30-05:45,,330.0,345.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,05:45-06:00,,345.0,360.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,06:00-06:15,,360.0,375.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,06:15-06:30,,375.0,390.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,06:30-06:45,,390.0,405.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,06:45-07:00,,405.0,420.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,07:00-07:15,,420.0,435.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,07:15-07:30,,435.0,450.0,0.0,2.4095,0
WHoffice_arrival_15min,PacRailMetro,07:30-07:45,,450.0,465.0,0.495,2.9045,1
WHoffice_arrival_15min,PacRailMetro,07:45-08:00,,465.0,480.0,0.0,2.9045,0
WHoffice_arrival_15min,PacRailMetro,08:00-08:15,,480.0,495.0,0.0,2.9045,0
WHoffice_arrival_15min,PacRailMetro,08:15-08:30,,495.0,510.0,0.0,2.9045,0
WHoffice_arrival_15min,PacRailMetro,08:30-08:45,,510.0,525.0,0.0,2.9045,0
WHoffice_arrival_15min,PacRailMetro,08:45-09:00,,525.0,540.0,4.0506,6.955,1
WHoffice_arrival_15min,PacRailMetro,09:00-09:15,,540.0,555.0,0.0,6.955,0
WHoffice_arrival_15min,PacRailMetro,09:15-09:30,,555.0,570.0,0.0,6.955,0
WHoffice_arrival_15min,PacRailMetro,09:30-09:45,,570.0,585.0,0.0,6.955,0
WHoffice_arrival_15min,PacRailMetro,09:45-10:00,,585.0,600.0,0.5728,7.5279,1
WHoffice_arrival_15min,PacRailMetro,10:00-10:15,,600.0,615.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,10:15-10:30,,615.0,630.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,10:30-10:45,,630.0,645.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,10:45-11:00,,645.0,660.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,11:00-11:15,,660.0,675.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,11:15-11:30,,675.0,690.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,11:30-11:45,,690.0,705.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,11:45-12:00,,705.0,720.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,12:00-12:15,,720.0,735.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,12:15-12:30,,735.0,750.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,12:30-12:45,,750.0,765.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,12:45-13:00,,765.0,780.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,13:00-13:15,,780.0,795.0,0.0,7.5279,0
WHoffice_arrival_15min,PacRailMetro,13:15-13:30,,795.0,810.0,4.0506,11.5784,1
WHoffice_arrival_15min,PacRailMetro,13:30-13:45,,810.0,825.0,5.1702,16.7486,1
WHoffice_arrival_15min,PacRailMetro,13:45-14:00,,825.0,840.0,1.3611,18.1098,1
WHoffice_arrival_15min,PacRailMetro,14:00-14:15,,840.0,855.0,0.0,18.1098,0
WHoffice_arrival_15min,PacRailMetro,14:15-14:30,,855.0,870.0,0.8398,18.9496,1
WHoffice_arrival_15min,PacRailMetro,14:30-14:45,,870.0,885.0,0.0,18.9496,0
WHoffice_arrival_15min,PacRailMetro,14:45-15:00,,885.0,900.0,5.7327,24.6823,4
WHoffice_arrival_15min,PacRailMetro,15:00-15:15,,900.0,915.0,0.0,24.6823,0
WHoffice_arrival_15min,PacRailMetro,15:15-15:30,,915.0,930.0,0.0,24.6823,0
WHoffice_arrival_15min,PacRailMetro,15:30-15:45,,930.0,945.0,0.8504,25.5327,1
WHoffice_arrival_15min,PacRailMetro,15:45-16:00,,945.0,960.0,5.2725,30.8051,1
WHoffice_arrival_15min,PacRailMetro,16:00-16:15,,960.0,975.0,2.7192,33.5243,3
WHoffice_arrival_15min,PacRailMetro,16:15-16:30,,975.0,990.0,3.5233,37.0476,4
WHoffice_arrival_15min,PacRailMetro,16:30-16:45,,990.0,1005.0,6.7029,43.7505,5
WHoffice_arrival_15min,PacRailMetro,16:45-17:00,,1005.0,1020.0,3.8509,47.6014,3
WHoffice_arrival_15min,PacRailMetro,17:00-17:15,,1020.0,1035.0,0.7974,48.3988,2
WHoffice_arrival_15min,PacRailMetro,17:15-17:30,,1035.0,1050.0,4.6601,53.0589,5
WHoffice_arrival_15min,PacRailMetro,17:30-17:45,,1050.0,1065.0,1.6963,54.7552,2
WHoffice_arrival_15min,PacRailMetro,17:45-18:00,,1065.0,1080.0,6.9577,61.7129,3
WHoffice_arrival_15min,PacRailMetro,18:00-18:15,,1080.0,1095.0,6.9852,68.6981,2
WHoffice_arrival_15min,PacRailMetro,18:15-18:30,,1095.0,1110.0,4.57,73.2681,6
WHoffice_arrival_15min,PacRailMetro,18:30-18:45,,1110.0,1125.0,3.7734,77.0415,3
WHoffice_arrival_15min,PacRailMetro,18:45-19:00,,1125.0,1140.0,2.31,79.3514,2
WHoffice_arrival_15min,PacRailMetro,19:00-19:15,,1140.0,1155.0,1.6572,81.0087,1
WHoffice_arrival_15min,PacRailMetro,19:15-19:30,,1155.0,1170.0,0.0,81.0087,0
WHoffice_arrival_15min,PacRailMetro,19:30-19:45,,1170.0,1185.0,0.5096,81.5183,1
WHoffice_arrival_15min,PacRailMetro,19:45-20:00,,1185.0,1200.0,8.3356,89.8539,1
WHoffice_arrival_15min,PacRailMetro,20:00-20:15,,1200.0,1215.0,0.0,89.8539,0
WHoffice_arrival_15min,PacRailMetro,20:15-20:30,,1215.0,1230.0,0.0,89.8539,0
WHoffice_arrival_15min,PacRailMetro,20:30-20:45,,1230.0,1245.0,0.0,89.8539,0
WHoffice_arrival_15min,PacRailMetro,20:45-21:00,,1245.0,1260.0,0.6377,90.4916,1
WHoffice_arrival_15min,PacRailMetro,21:00-21:15,,1260.0,1275.0,0.0,90.4916,0
WHoffice_arrival_15min,PacRailMetro,21:15-21:30,,1275.0,1290.0,0.0,90.4916,0
WHoffice_arrival_15min,PacRailMetro,21:30-21:45,,1290.0,1305.0,1.208,91.6996,1
WHoffice_arrival_15min,PacRailMetro,21:45-22:00,,1305.0,1320.0,0.0,91.6996,0
WHoffice_arrival_15min,PacRailMetro,22:00-22:15,,1320.0,1335.0,2.6367,94.3363,1
WHoffice_arrival_15min,PacRailMetro,22:15-22:30,,1335.0,1350.0,0.0,94.3363,0
WHoffice_arrival_15min,PacRailMetro,22:30-22:45,,1350.0,1365.0,0.0,94.3363,0
WHoffice_arrival_15min,PacRailMetro,22:45-23:00,,1365.0,1380.0,2.609,96.9453,1
WHoffice_arrival_15min,PacRailMetro,23:00-23:15,,1380.0,1395.0,0.0,96.9453,0
WHoffice_arrival_15min,PacRailMetro,23:15-23:30,,1395.0,1410.0,3.0547,100.0,1
WHoffice_arrival_15min,PacRailMetro,23:30-23:45,,1410.0,1425.0,0.0,100.0,0
WHoffice_arrival_15min,PacRailMetro,23:45-24:00,,1425.0,1440.0,0.0,100.0,0
WHoffice_departure_60min,PacRailMetro,00:00-01:00,,0.0,60.0,1.0849,1.0849,1
WHoffice_departure_60min,PacRailMetro,01:00-02:00,,60.0,120.0,0.0,1.0849,0
WHoffice_departure_60min,PacRailMetro,02:00-03:00,,120.0,180.0,0.0,1.0849,0
WHoffice_departure_60min,PacRailMetro,03:00-04:00,,180.0,240.0,1.3245,2.4095,2
WHoffice_departure_60min,PacRailMetro,04:00-05:00,,240.0,300.0,0.0,2.4095,0
WHoffice_departure_60min,PacRailMetro,05:00-06:00,,300.0,360.0,0.0,2.4095,0
WHoffice_departure_60min,PacRailMetro,06:00-07:00,,360.0,420.0,0.0,2.4095,0
WHoffice_departure_60min,PacRailMetro,07:00-08:00,,420.0,480.0,0.495,2.9045,1
WHoffice_departure_60min,PacRailMetro,08:00-09:00,,480.0,540.0,4.0506,6.955,1
WHoffice_departure_60min,PacRailMetro,09:00-10:00,,540.0,600.0,0.5728,7.5279,1
WHoffice_departure_60min,PacRailMetro,10:00-11:00,,600.0,660.0,0.0,7.5279,0
WHoffice_departure_60min,PacRailMetro,11:00-12:00,,660.0,720.0,0.0,7.5279,0
WHoffice_departure_60min,PacRailMetro,12:00-13:00,,720.0,780.0,0.0,7.5279,0
WHoffice_departure_60min,PacRailMetro,13:00-14:00,,780.0,840.0,10.5819,18.1098,3
WHoffice_departure_60min,PacRailMetro,14:00-15:00,,840.0,900.0,6.5725,24.6823,5
WHoffice_departure_60min,PacRailMetro,15:00-16:00,,900.0,960.0,10.8338,35.516,7
WHoffice_departure_60min,PacRailMetro,16:00-17:00,,960.0,1020.0,15.1524,50.6684,14
WHoffice_departure_60min,PacRailMetro,17:00-18:00,,1020.0,1080.0,20.7618,71.4302,13
WHoffice_departure_60min,PacRailMetro,18:00-19:00,,1080.0,1140.0,18.4237,89.8539,11
WHoffice_departure_60min,PacRailMetro,19:00-20:00,,1140.0,1200.0,0.0,89.8539,0
WHoffice_departure_60min,PacRailMetro,20:00-21:00,,1200.0,1260.0,0.6377,90.4916,1
WHoffice_departure_60min,PacRailMetro,21:00-22:00,,1260.0,1320.0,1.208,91.6996,1
WHoffice_departure_60min,PacRailMetro,22:00-23:00,,1320.0,1380.0,5.2457,96.9453,2
WHoffice_departure_60min,PacRailMetro,23:00-24:00,,1380.0,1440.0,3.0547,100.0,1
WHoffice_arrival_60min,PacRailMetro,00:00-01:00,,0.0,60.0,1.0849,1.0849,1
WHoffice_arrival_60min,PacRailMetro,01:00-02:00,,60.0,120.0,0.0,1.0849,0
WHoffice_arrival_60min,PacRailMetro,02:00-03:00,,120.0,180.0,0.0,1.0849,0
WHoffice_arrival_60min,PacRailMetro,03:00-04:00,,180.0,240.0,1.3245,2.4095,2
WHoffice_arrival_60min,PacRailMetro,04:00-05:00,,240.0,300.0,0.0,2.4095,0
WHoffice_arrival_60min,PacRailMetro,05:00-06:00,,300.0,360.0,0.0,2.4095,0
WHoffice_arrival_60min,PacRailMetro,06:00-07:00,,360.0,420.0,0.0,2.4095,0
WHoffice_arrival_60min,PacRailMetro,07:00-08:00,,420.0,480.0,0.495,2.9045,1
WHoffice_arrival_60min,PacRailMetro,08:00-09:00,,480.0,540.0,4.0506,6.955,1
WHoffice_arrival_60min,PacRailMetro,09:00-10:00,,540.0,600.0,0.5728,7.5279,1
WHoffice_arrival_60min,PacRailMetro,10:00-11:00,,600.0,660.0,0.0,7.5279,0
WHoffice_arrival_60min,PacRailMetro,11:00-12:00,,660.0,720.0,0.0,7.5279,0
WHoffice_arrival_60min,PacRailMetro,12:00-13:00,,720.0,780.0,0.0,7.5279,0
WHoffice_arrival_60min,PacRailMetro,13:00-14:00,,780.0,840.0,10.5819,18.1098,3
WHoffice_arrival_60min,PacRailMetro,14:00-15:00,,840.0,900.0,6.5725,24.6823,5
WHoffice_arrival_60min,PacRailMetro,15:00-16:00,,900.0,960.0,6.1229,30.8051,2
WHoffice_arrival_60min,PacRailMetro,16:00-17:00,,960.0,1020.0,16.7963,47.6014,15
WHoffice_arrival_60min,PacRailMetro,17:00-18:00,,1020.0,1080.0,14.1115,61.7129,12
WHoffice_arrival_60min,PacRailMetro,18:00-19:00,,1080.0,1140.0,17.6385,79.3514,13
WHoffice_arrival_60min,PacRailMetro,19:00-20:00,,1140.0,1200.0,10.5025,89.8539,3
WHoffice_arrival_60min,PacRailMetro,20:00-21:00,,1200.0,1260.0,0.6377,90.4916,1
WHoffice_arrival_60min,PacRailMetro,21:00-22:00,,1260.0,1320.0,1.208,91.6996,1
WHoffice_arrival_60min,PacRailMetro,22:00-23:00,,1320.0,1380.0,5.2457,96.9453,2
WHoffice_arrival_60min,PacRailMetro,23:00-24:00,,1380.0,1440.0,3.0547,100.0,1
WHoffice_distance_2p5mi,PacRailMetro,0-2.5 mi,,0.0,2.5,12.8399,12.8399,6
WHoffice_distance_2p5mi,PacRailMetro,2.5-5 mi,,2.5,5.0,18.3573,31.1972,13
WHoffice_distance_2p5mi,PacRailMetro,5-7.5 mi,,5.0,7.5,16.6832,47.8804,14
WHoffice_distance_2p5mi,PacRailMetro,7.5-10 mi,,7.5,10.0,7.7764,55.6568,5
WHoffice_distance_2p5mi,PacRailMetro,10-12.5 mi,,10.0,12.5,9.8227,65.4796,7
WHoffice_distance_2p5mi,PacRailMetro,12.5-15 mi,,12.5,15.0,5.6775,71.157,1
WHoffice_distance_2p5mi,PacRailMetro,15-17.5 mi,,15.0,17.5,8.8642,80.0212,4
WHoffice_distance_2p5mi,PacRailMetro,17.5-20 mi,,17.5,20.0,10.0501,90.0712,4
WHoffice_distance_2p5mi,PacRailMetro,20-22.5 mi,,20.0,22.5,4.0044,94.0757,4
WHoffice_distance_2p5mi,PacRailMetro,22.5-25 mi,,22.5,25.0,1.5979,95.6736,3
WHoffice_distance_2p5mi,PacRailMetro,25-27.5 mi,,25.0,27.5,0.0,95.6736,0
WHoffice_distance_2p5mi,PacRailMetro,27.5-30 mi,,27.5,30.0,0.0,95.6736,0
WHoffice_distance_2p5mi,PacRailMetro,30-32.5 mi,,30.0,32.5,0.0,95.6736,0
WHoffice_distance_2p5mi,PacRailMetro,32.5-35 mi,,32.5,35.0,1.208,96.8816,1
WHoffice_distance_2p5mi,PacRailMetro,35-37.5 mi,,35.0,37.5,0.0,96.8816,0
WHoffice_distance_2p5mi,PacRailMetro,37.5-40 mi,,37.5,40.0,1.8107,98.6923,1
WHoffice_distance_2p5mi,PacRailMetro,40-42.5 mi,,40.0,42.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,42.5-45 mi,,42.5,45.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,45-47.5 mi,,45.0,47.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,47.5-50 mi,,47.5,50.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,50-52.5 mi,,50.0,52.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,52.5-55 mi,,52.5,55.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,55-57.5 mi,,55.0,57.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,57.5-60 mi,,57.5,60.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,60-62.5 mi,,60.0,62.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,62.5-65 mi,,62.5,65.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,65-67.5 mi,,65.0,67.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,67.5-70 mi,,67.5,70.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,70-72.5 mi,,70.0,72.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,72.5-75 mi,,72.5,75.0,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,75-77.5 mi,,75.0,77.5,0.0,98.6923,0
WHoffice_distance_2p5mi,PacRailMetro,77.5-80 mi,,77.5,80.0,1.3077,100.0,1
WHoffice_distance_2p5mi,PacRailMetro,80-82.5 mi,,80.0,82.5,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,82.5-85 mi,,82.5,85.0,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,85-87.5 mi,,85.0,87.5,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,87.5-90 mi,,87.5,90.0,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,90-92.5 mi,,90.0,92.5,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,92.5-95 mi,,92.5,95.0,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,95-97.5 mi,,95.0,97.5,0.0,100.0,0
WHoffice_distance_2p5mi,PacRailMetro,97.5-100 mi,,97.5,100.0,0.0,100.0,0
WHoffice_duration_5min,PacRailMetro,0-5 min,,0.0,5.0,0.0,0.0,0
WHoffice_duration_5min,PacRailMetro,5-10 min,,5.0,10.0,0.9291,0.9291,1
WHoffice_duration_5min,PacRailMetro,10-15 min,,10.0,15.0,17.3428,18.2719,9
WHoffice_duration_5min,PacRailMetro,15-20 min,,15.0,20.0,16.6017,34.8736,13
WHoffice_duration_5min,PacRailMetro,20-25 min,,20.0,25.0,7.0351,41.9087,5
WHoffice_duration_5min,PacRailMetro,25-30 min,,25.0,30.0,6.0579,47.9666,6
WHoffice_duration_5min,PacRailMetro,30-35 min,,30.0,35.0,28.1033,76.0699,13
WHoffice_duration_5min,PacRailMetro,35-40 min,,35.0,40.0,2.7515,78.8214,3
WHoffice_duration_5min,PacRailMetro,40-45 min,,40.0,45.0,3.0455,81.867,3
WHoffice_duration_5min,PacRailMetro,45-50 min,,45.0,50.0,5.2791,87.1461,5
WHoffice_duration_5min,PacRailMetro,50-55 min,,50.0,55.0,0.0,87.1461,0
WHoffice_duration_5min,PacRailMetro,55-60 min,,55.0,60.0,0.0,87.1461,0
WHoffice_duration_5min,PacRailMetro,60-65 min,,60.0,65.0,3.2106,90.3567,4
WHoffice_duration_5min,PacRailMetro,65-70 min,,65.0,70.0,0.0,90.3567,0
WHoffice_duration_5min,PacRailMetro,70-75 min,,70.0,75.0,0.0,90.3567,0
WHoffice_duration_5min,PacRailMetro,75-80 min,,75.0,80.0,8.3356,98.6923,1
WHoffice_duration_5min,PacRailMetro,80-85 min,,80.0,85.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,85-90 min,,85.0,90.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,90-95 min,,90.0,95.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,95-100 min,,95.0,100.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,100-105 min,,100.0,105.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,105-110 min,,105.0,110.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,110-115 min,,110.0,115.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,115-120 min,,115.0,120.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,120-125 min,,120.0,125.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,125-130 min,,125.0,130.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,130-135 min,,130.0,135.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,135-140 min,,135.0,140.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,140-145 min,,140.0,145.0,0.0,98.6923,0
WHoffice_duration_5min,PacRailMetro,145-150 min,,145.0,150.0,1.3077,100.0,1
WHoffice_mode,PacRailMetro,POV-Driver,1,,,85.3496,85.3496,57
WHoffice_mode,PacRailMetro,POV-Passenger,2,,,12.7471,98.0967,5
WHoffice_mode,PacRailMetro,Bike,6,,,1.9033,100.0,2
chain_morning,National,"Home->Work (direct, no stops)",,,,89.9887,89.9887,2014
chain_morning,National,Home->Work via Drop/Pickup person,,,,2.9352,92.9239,67
chain_morning,National,Home->Work via Meals/Coffee,,,,1.1553,94.0792,23
chain_morning,National,Home->Work via Shopping,,,,0.8735,94.9528,16
chain_morning,National,Home->Work via School,,,,0.7525,95.7052,7
chain_morning,National,Home->Work via Social/Rec,,,,0.5491,96.2543,18
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person,,,,0.5343,96.7886,7
chain_morning,National,Home->Work via Work-related,,,,0.5111,97.2997,13
chain_morning,National,Home->Work via Change mode,,,,0.4891,97.7888,7
chain_morning,National,Home->Work via Health/Personal errand,,,,0.2467,98.0355,10
chain_morning,National,Home->Work via Daycare/Care,,,,0.2086,98.2441,5
chain_morning,National,Home->Work via Daycare/Care + Daycare/Care,,,,0.1684,98.4125,2
chain_morning,National,Home->Work via Work-related + Change mode,,,,0.1634,98.5759,2
chain_morning,National,Home->Work via Drop/Pickup person + Other + Other,,,,0.1335,98.7094,1
chain_morning,National,Home->Work via Other,,,,0.1173,98.8267,4
chain_morning,National,Home->Work via Drop/Pickup person + Social/Rec + Other,,,,0.1086,98.9353,1
chain_morning,National,Home->Work via Meals/Coffee + Drop/Pickup person + Drop/Pickup person,,,,0.098,99.0333,1
chain_morning,National,Home->Work via Work-related + Work-related,,,,0.0979,99.1312,3
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person + Drop/Pickup person + Social/Rec,,,,0.0885,99.2197,1
chain_morning,National,Home->Work via Meals/Coffee + Social/Rec,,,,0.0821,99.3018,1
chain_morning,National,Home->Work via Drop/Pickup person + Other,,,,0.0521,99.3538,2
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person + Drop/Pickup person,,,,0.0498,99.4036,2
chain_morning,National,Home->Work via Social/Rec + Other,,,,0.0471,99.4507,1
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person + Work-related + Other + Social/Rec + Other,,,,0.0467,99.4974,1
chain_morning,National,Home->Work via Social/Rec + Drop/Pickup person + Drop/Pickup person,,,,0.0464,99.5438,1
chain_morning,National,Home->Work via Social/Rec + Social/Rec,,,,0.0436,99.5873,1
chain_morning,National,Home->Work via Drop/Pickup person + Work-related,,,,0.0347,99.6221,1
chain_morning,National,Home->Work via Other + Meals/Coffee,,,,0.0338,99.6558,1
chain_morning,National,Home->Work via Other + Health/Personal errand,,,,0.0331,99.6889,1
chain_morning,National,Home->Work via Work-related + Other,,,,0.0287,99.7176,1
chain_morning,National,Home->Work via Meals/Coffee + Drop/Pickup person,,,,0.0261,99.7437,1
chain_morning,National,Home->Work via Health/Personal errand + Drop/Pickup person,,,,0.0259,99.7696,2
chain_morning,National,Home->Work via Health/Personal errand + Meals/Coffee,,,,0.0246,99.7942,1
chain_morning,National,Home->Work via Meals/Coffee + Shopping + Meals/Coffee,,,,0.0218,99.816,1
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person + Health/Personal errand,,,,0.0214,99.8373,1
chain_morning,National,Home->Work via Social/Rec + Drop/Pickup person,,,,0.0212,99.8586,2
chain_morning,National,Home->Work via Social/Rec + Meals/Coffee,,,,0.0188,99.8774,1
chain_morning,National,Home->Work via Meals/Coffee + Other,,,,0.018,99.8954,1
chain_morning,National,Home->Work via Shopping + Other,,,,0.0159,99.9113,1
chain_morning,National,Home->Work via Health/Personal errand + Social/Rec + Meals/Coffee,,,,0.0149,99.9263,1
chain_morning,National,Home->Work via Work-related + Health/Personal errand + Meals/Coffee,,,,0.0136,99.9399,1
chain_morning,National,Home->Work via Work-related + Health/Personal errand,,,,0.012,99.9519,1
chain_morning,National,Home->Work via Daycare/Care + Change mode,,,,0.0119,99.9638,1
chain_morning,National,Home->Work via Health/Personal errand + Shopping,,,,0.0119,99.9757,1
chain_morning,National,Home->Work via Other + Meals/Coffee + Shopping + Other + Other,,,,0.008,99.9837,2
chain_morning,National,Home->Work via Health/Personal errand + Shopping + Health/Personal errand,,,,0.0074,99.9911,1
chain_morning,National,Home->Work via Drop/Pickup person + Drop/Pickup person + Meals/Coffee,,,,0.0073,99.9984,1
chain_morning,National,Home->Work via Drop/Pickup person + School,,,,0.0016,100.0,1
chain_evening,National,"Work->Home (direct, no stops)",,,,86.0337,86.0337,1676
chain_evening,National,Work->Home via Shopping,,,,2.8097,88.8434,70
chain_evening,National,Work->Home via Drop/Pickup person,,,,2.2834,91.1269,42
chain_evening,National,Work->Home via Health/Personal errand,,,,1.4304,92.5573,23
chain_evening,National,Work->Home via Social/Rec,,,,1.3724,93.9297,41
chain_evening,National,Work->Home via Meals/Coffee,,,,1.2642,95.1939,34
chain_evening,National,Work->Home via Work-related,,,,0.4294,95.6233,9
chain_evening,National,Work->Home via Health/Personal errand + Meals/Coffee,,,,0.3066,95.9299,5
chain_evening,National,Work->Home via Work-related + Work-related,,,,0.2946,96.2246,7
chain_evening,National,Work->Home via Other,,,,0.2722,96.4968,9
chain_evening,National,Work->Home via Shopping + Shopping,,,,0.2517,96.7484,7
chain_evening,National,Work->Home via Other + Shopping,,,,0.1867,96.9352,1
chain_evening,National,Work->Home via Drop/Pickup person + Drop/Pickup person,,,,0.1795,97.1146,6
chain_evening,National,Work->Home via Meals/Coffee + Change mode,,,,0.1649,97.2795,1
chain_evening,National,Work->Home via Drop/Pickup person + Meals/Coffee,,,,0.158,97.4375,4
chain_evening,National,Work->Home via Drop/Pickup person + Shopping,,,,0.1523,97.5898,3
chain_evening,National,Work->Home via Health/Personal errand + Shopping,,,,0.1493,97.7391,4
chain_evening,National,Work->Home via Drop/Pickup person + Health/Personal errand + Meals/Coffee,,,,0.1236,97.8627,1
chain_evening,National,Work->Home via Health/Personal errand + Health/Personal errand + Meals/Coffee,,,,0.1142,97.9769,3
chain_evening,National,Work->Home via Drop/Pickup person + Meals/Coffee + Shopping,,,,0.1103,98.0873,1
chain_evening,National,Work->Home via Shopping + Meals/Coffee,,,,0.0976,98.1849,5
chain_evening,National,Work->Home via Drop/Pickup person + Social/Rec,,,,0.0956,98.2805,3
chain_evening,National,Work->Home via Social/Rec + Shopping,,,,0.0859,98.3664,1
chain_evening,National,Work->Home via Shopping + Shopping + Meals/Coffee,,,,0.0848,98.4512,2
chain_evening,National,Work->Home via Change mode,,,,0.0773,98.5285,1
chain_evening,National,Work->Home via School + Drop/Pickup person,,,,0.0752,98.6037,1
chain_evening,National,Work->Home via Meals/Coffee + Work-related + Shopping + Other + Health/Personal errand,,,,0.0742,98.6779,1
chain_evening,National,Work->Home via Work-related + Work-related + Work-related + Shopping,,,,0.0677,98.7456,1
chain_evening,National,Work->Home via Health/Personal errand + Shopping + Shopping,,,,0.0572,98.8028,1
chain_evening,National,Work->Home via Health/Personal errand + Health/Personal errand + Meals/Coffee + Health/Personal errand,,,,0.0552,98.8579,1
chain_evening,National,Work->Home via Other + Other,,,,0.0537,98.9116,1
chain_evening,National,Work->Home via Social/Rec + Other,,,,0.0532,98.9648,1
chain_evening,National,Work->Home via Health/Personal errand + Drop/Pickup person,,,,0.0516,99.0164,2
chain_evening,National,Work->Home via Shopping + Other,,,,0.0475,99.0638,1
chain_evening,National,Work->Home via Shopping + Health/Personal errand,,,,0.0472,99.111,2
chain_evening,National,Work->Home via Shopping + Drop/Pickup person,,,,0.0451,99.1561,1
chain_evening,National,Work->Home via Shopping + Shopping + Shopping,,,,0.0431,99.1992,1
chain_evening,National,Work->Home via Daycare/Care,,,,0.0425,99.2418,2
chain_evening,National,Work->Home via Meals/Coffee + Health/Personal errand,,,,0.0418,99.2836,2
chain_evening,National,Work->Home via Social/Rec + Change mode,,,,0.0413,99.3249,1
chain_evening,National,Work->Home via Meals/Coffee + Work-related,,,,0.0411,99.3659,1
chain_evening,National,Work->Home via Drop/Pickup person + Drop/Pickup person + Work-related + Work-related + Work-related,,,,0.0387,99.4047,1
